#auto generated file!
12.0;162;186;194;164;177;163;192;193;182;187
18.0;167;193;194;167;184;165;187;190;173;180
24.0;173;193;197;173;187;160;182;191;170;174
30.0;179;193;198;174;187;163;182;185;164;175
36.0;184;196;197;174;186;170;180;182;161;170
42.0;186;196;199;179;188;174;180;179;156;163
48.0;185;195;204;182;192;181;178;173;151;159
54.0;190;198;205;181;193;179;174;167;147;166
60.0;195;199;202;183;198;181;174;163;140;165
66.0;197;199;203;184;198;179;173;163;136;168
72.0;200;203;203;188;193;180;171;157;136;169
78.0;209;213;208;187;196;183;157;147;133;167
84.0;211;213;206;189;201;185;155;151;131;158
90.0;212;214;204;189;202;191;154;154;128;152
96.0;214;220;204;186;202;190;155;151;123;155
102.0;211;227;200;185;204;190;153;154;123;153
108.0;211;230;202;184;212;189;153;153;119;147
114.0;214;233;205;183;211;188;149;156;118;143
120.0;214;237;209;181;210;188;144;152;119;146
126.0;213;241;206;184;216;189;143;148;121;139
132.0;216;245;206;187;218;187;139;149;115;138
138.0;220;243;204;187;216;192;140;143;113;142
144.0;224;244;206;195;215;189;139;135;114;139
150.0;228;248;208;193;215;193;130;135;114;136
156.0;230;244;209;195;222;199;125;133;109;134
162.0;233;241;210;197;220;200;124;133;111;131
168.0;238;240;211;198;228;203;115;132;108;127
174.0;235;247;215;202;227;199;118;125;106;126
180.0;238;249;216;202;222;199;119;129;107;119
186.0;239;253;217;200;216;202;116;128;109;120
192.0;239;255;219;199;216;209;118;123;105;117
198.0;237;255;222;202;217;207;115;127;104;114
204.0;241;256;219;203;225;207;114;122;103;110
210.0;240;259;219;202;226;207;115;124;102;106
216.0;244;264;218;204;225;204;115;119;102;105
222.0;245;268;221;200;229;198;120;118;97;104
228.0;246;270;221;205;227;199;118;120;95;99
234.0;247;273;225;208;224;202;118;117;89;97
240.0;248;275;221;213;226;201;116;114;89;97
246.0;248;278;223;213;223;201;113;110;90;101
252.0;249;274;223;215;224;204;108;117;85;101
258.0;253;273;229;218;227;196;106;114;84;100
264.0;249;277;227;225;227;192;107;111;85;100
270.0;251;279;223;226;225;191;105;110;91;99
276.0;246;284;226;221;221;196;103;114;89;100
282.0;252;287;230;218;216;194;107;114;89;93
288.0;248;293;232;217;214;196;105;112;93;90
294.0;245;292;230;220;215;198;101;112;94;93
300.0;249;292;227;222;216;195;98;110;97;94
306.0;248;296;228;220;215;193;97;109;96;98
312.0;247;296;226;216;218;195;96;107;95;104
318.0;250;296;223;209;223;194;97;109;93;106
324.0;253;296;222;215;219;192;93;108;95;107
330.0;254;298;223;219;220;198;92;106;93;97
336.0;257;295;227;216;219;195;103;102;92;94
342.0;257;296;230;215;221;195;102;98;91;95
348.0;263;297;225;218;224;194;100;98;89;92
354.0;266;299;225;219;223;200;98;93;87;90
360.0;263;304;219;219;220;209;96;95;87;88
366.0;264;304;217;223;219;206;96;89;94;88
372.0;267;301;214;228;218;204;95;88;95;90
378.0;268;298;217;227;218;204;96;86;94;92
384.0;271;300;216;226;218;199;97;88;95;90
390.0;267;301;216;225;220;200;96;90;97;88
396.0;265;296;218;225;219;200;95;93;99;90
402.0;273;296;214;225;219;198;91;101;95;88
408.0;276;303;213;227;215;198;89;100;97;82
414.0;280;303;214;225;216;196;88;103;96;79
420.0;279;306;218;225;213;199;85;102;92;81
426.0;277;308;215;221;220;198;88;103;94;76
432.0;279;313;214;219;226;195;84;99;96;75
438.0;280;313;214;223;226;190;86;103;93;72
444.0;284;315;213;220;219;189;86;103;94;77
450.0;282;317;211;220;216;191;90;100;94;79
456.0;284;315;211;219;215;197;87;99;94;79
462.0;288;316;211;217;213;198;85;100;94;78
468.0;288;315;210;221;210;197;82;103;95;79
474.0;288;311;213;222;213;196;79;104;93;81
480.0;288;309;216;221;214;195;78;102;94;83
486.0;287;314;215;221;214;196;78;98;92;85
492.0;291;316;217;222;209;196;78;97;91;83
498.0;289;314;216;224;213;193;79;97;89;86
504.0;294;314;217;220;216;194;75;98;87;85
510.0;292;313;218;219;218;192;77;97;86;88
516.0;292;319;220;220;213;192;77;96;83;88
522.0;287;318;225;221;217;184;81;100;84;83
528.0;280;319;227;219;218;186;85;101;85;80
534.0;277;322;229;215;220;187;85;99;85;81
540.0;278;318;229;211;224;189;89;96;83;83
546.0;277;322;227;213;224;188;79;95;90;85
552.0;279;322;228;215;224;187;79;93;90;83
558.0;279;320;228;209;225;186;80;93;93;87
564.0;278;323;226;214;224;184;78;91;94;88
570.0;281;324;227;214;224;184;76;92;86;92
576.0;283;317;223;217;225;193;77;91;81;93
582.0;283;316;222;219;225;191;82;87;81;94
588.0;283;313;216;219;222;192;87;90;81;97
594.0;284;313;216;217;220;193;89;92;81;95
600.0;282;312;222;214;223;196;88;89;75;99
606.0;285;313;222;216;219;197;88;85;78;97
612.0;282;315;219;215;217;199;91;85;79;98
618.0;281;315;216;220;216;198;92;86;79;97
624.0;279;321;210;223;220;195;92;84;81;95
630.0;279;322;210;222;225;198;90;88;76;90
636.0;281;320;206;225;225;195;88;91;79;90
642.0;278;322;213;227;221;197;82;88;84;88
648.0;284;323;209;227;220;198;81;86;84;88
654.0;281;323;208;229;223;201;80;83;86;86
660.0;278;325;208;230;222;207;77;82;88;83
666.0;278;327;206;226;224;209;81;88;82;79
672.0;280;329;200;228;221;207;81;86;84;84
678.0;280;331;203;230;222;203;84;85;79;83
684.0;282;334;200;231;219;201;86;87;82;78
690.0;283;337;202;228;220;201;86;90;82;71
696.0;279;338;207;227;216;202;88;92;80;71
702.0;278;339;202;227;216;204;87;91;83;73
708.0;272;340;204;227;217;201;88;97;82;72
714.0;273;342;201;227;214;205;93;96;80;69
720.0;277;344;200;228;215;201;86;96;82;71
726.0;273;342;198;230;216;200;84;102;82;73
732.0;273;342;202;227;215;200;82;105;83;71
738.0;276;338;204;225;216;199;80;102;86;74
744.0;275;336;204;226;217;199;79;102;89;73
750.0;282;336;198;226;214;195;78;101;93;77
756.0;281;335;195;222;218;200;78;102;90;79
762.0;282;332;192;222;222;199;78;105;92;76
768.0;282;329;188;219;225;200;77;105;89;86
774.0;285;325;195;219;226;196;81;100;84;89
780.0;286;323;195;220;228;190;85;103;82;88
786.0;288;325;198;221;226;191;86;99;78;88
792.0;287;325;199;223;229;190;80;101;79;87
798.0;289;326;197;221;229;193;81;101;77;86
804.0;290;324;199;224;230;192;79;96;79;87
810.0;290;326;203;221;224;192;82;94;78;90
816.0;291;329;194;225;217;199;79;95;81;90
822.0;297;325;189;223;222;197;83;92;81;91
828.0;296;320;192;220;224;203;77;91;82;95
834.0;296;323;193;224;219;202;77;88;83;95
840.0;299;321;192;226;219;202;75;87;83;96
846.0;296;321;191;225;218;203;73;91;83;99
852.0;295;321;196;228;212;200;71;93;81;103
858.0;299;315;199;227;216;199;74;96;75;100
864.0;299;317;202;224;223;200;71;94;73;97
870.0;300;318;202;222;227;198;73;93;73;94
876.0;300;327;197;224;229;191;72;91;71;98
882.0;301;327;192;219;230;191;76;91;74;99
888.0;299;325;191;223;228;193;83;89;73;96
894.0;295;325;192;226;232;197;84;82;70;97
900.0;294;329;193;228;233;194;81;81;71;96
906.0;293;324;195;232;228;198;83;80;70;97
912.0;289;326;198;227;234;198;80;78;70;100
918.0;288;328;200;224;237;199;82;75;68;99
924.0;289;328;199;230;238;196;82;73;66;99
930.0;283;331;199;225;242;198;85;74;64;99
936.0;280;332;198;226;241;201;88;71;66;97
942.0;285;329;200;221;243;203;83;69;68;99
948.0;284;334;202;219;239;203;84;63;74;98
954.0;286;333;200;220;236;204;84;66;69;102
960.0;290;333;206;216;235;200;84;64;71;101
966.0;291;333;206;217;230;201;86;63;73;100
972.0;295;331;201;218;236;198;83;65;72;101
978.0;295;335;197;222;232;200;80;67;70;102
984.0;297;335;196;223;236;204;74;67;71;97
990.0;301;336;194;220;235;211;72;72;66;93
996.0;299;332;198;219;238;212;70;71;70;91
1002.0;298;337;194;214;241;215;69;70;69;93
1008.0;304;339;196;213;236;211;65;72;72;92
1014.0;306;339;191;215;236;212;65;73;72;91
1020.0;306;339;190;213;236;214;65;75;74;88
1026.0;305;333;189;215;234;218;66;76;75;89
1032.0;308;334;186;214;230;218;65;81;77;87
1038.0;304;333;188;218;234;214;62;82;76;89
1044.0;306;334;190;218;235;218;59;82;71;87
1050.0;303;328;187;222;236;218;59;88;70;89
1056.0;305;325;190;222;233;215;59;87;70;94
1062.0;301;325;191;222;236;214;62;88;70;91
1068.0;300;324;195;225;236;208;67;85;71;89
1074.0;296;327;195;227;232;209;68;84;75;87
1080.0;300;330;198;221;231;209;67;84;74;86
1086.0;303;327;198;218;228;211;70;82;77;86
1092.0;303;324;199;220;231;208;67;84;77;87
1098.0;304;326;200;218;229;209;71;79;77;87
1104.0;302;321;200;217;232;211;71;79;79;88
1110.0;302;324;201;221;236;211;71;74;75;85
1116.0;301;326;202;220;240;210;70;74;71;86
1122.0;300;326;199;214;246;209;72;81;72;81
1128.0;301;326;200;212;243;210;74;82;71;81
1134.0;304;324;202;212;245;208;74;84;69;78
1140.0;303;322;202;214;245;207;74;82;71;80
1146.0;304;318;206;218;247;210;70;81;70;76
1152.0;302;315;208;216;243;208;74;82;77;75
1158.0;305;315;205;216;242;206;75;77;80;79
1164.0;303;314;208;221;236;207;74;75;85;77
1170.0;299;314;205;219;239;203;80;73;86;82
1176.0;298;314;204;222;237;202;79;72;87;85
1182.0;299;317;204;218;236;204;79;72;86;85
1188.0;302;323;202;220;239;204;79;69;83;79
1194.0;299;328;202;221;238;198;81;72;81;80
1200.0;301;329;200;221;239;200;83;72;76;79
1206.0;295;333;199;221;244;204;80;70;75;79
1212.0;289;336;194;222;246;206;84;72;73;78
1218.0;289;337;194;220;243;206;82;77;68;84
1224.0;287;332;194;220;244;206;82;77;73;85
1230.0;289;322;194;226;239;207;82;80;76;85
1236.0;288;324;194;229;237;207;83;77;74;87
1242.0;290;323;191;230;238;206;81;77;71;93
1248.0;295;320;193;227;236;206;84;73;72;94
1254.0;293;318;194;228;234;207;80;74;75;97
1260.0;293;318;190;224;234;210;77;76;77;101
1266.0;298;323;190;220;232;208;78;75;77;99
1272.0;295;318;194;216;229;213;79;75;82;99
1278.0;293;316;195;212;228;211;77;85;84;99
1284.0;298;316;197;209;230;209;79;78;86;98
1290.0;303;312;204;212;229;205;75;76;87;97
1296.0;302;310;202;215;229;205;76;79;86;96
1302.0;302;310;202;219;233;199;79;78;86;92
1308.0;304;314;200;220;234;197;77;79;84;91
1314.0;303;311;200;220;235;199;80;83;81;88
1320.0;302;314;196;221;233;198;83;80;86;87
1326.0;302;316;197;222;233;200;85;80;81;84
1332.0;298;317;194;225;230;203;85;82;78;88
1338.0;298;315;188;224;237;205;86;77;81;89
1344.0;299;316;187;220;235;207;88;78;83;87
1350.0;300;315;181;224;232;206;91;80;82;89
1356.0;304;320;181;224;228;211;84;77;85;86
1362.0;304;317;182;227;228;209;84;73;87;89
1368.0;304;319;182;229;222;210;85;73;84;92
1374.0;304;322;180;233;223;207;87;73;82;89
1380.0;304;322;178;234;225;207;88;75;80;87
1386.0;308;318;179;234;227;208;89;74;79;84
1392.0;305;319;175;233;224;211;92;78;80;83
1398.0;302;318;175;234;227;210;91;79;82;82
1404.0;300;319;174;228;230;214;87;81;83;84
1410.0;303;321;176;228;228;212;88;81;80;83
1416.0;305;320;178;229;230;210;85;82;80;81
1422.0;307;317;176;229;232;212;80;85;81;81
1428.0;311;315;182;229;230;213;84;78;79;79
1434.0;318;320;183;226;228;211;83;81;72;78
1440.0;319;324;181;223;223;207;83;82;76;82
1446.0;317;330;180;221;222;206;82;81;80;81
1452.0;315;332;180;220;223;200;78;85;85;82
1458.0;315;334;184;219;221;204;75;86;79;83
1464.0;312;334;184;216;227;205;75;89;78;80
1470.0;307;336;183;214;227;208;80;87;76;82
1476.0;306;336;182;212;226;207;80;89;76;86
1482.0;303;340;182;211;224;206;79;91;80;84
1488.0;305;340;184;205;224;207;85;86;80;84
1494.0;305;340;184;200;220;213;82;90;86;80
1500.0;305;345;183;195;216;212;84;91;88;81
1506.0;307;347;183;191;214;210;84;94;88;82
1512.0;304;347;185;192;209;206;83;96;88;90
1518.0;301;354;188;190;208;204;86;93;85;91
1524.0;302;355;194;192;205;206;80;94;86;86
1530.0;306;354;194;199;205;204;78;90;86;84
1536.0;302;354;197;198;202;206;76;89;91;85
1542.0;304;357;197;200;200;207;77;84;90;84
1548.0;304;359;197;199;201;205;76;85;87;87
1554.0;302;360;197;200;200;199;78;84;95;85
1560.0;302;352;198;198;208;199;76;83;101;83
1566.0;299;354;198;196;212;197;80;82;101;81
1572.0;298;353;203;196;218;194;78;83;99;78
1578.0;295;349;209;196;218;196;75;89;99;74
1584.0;295;348;210;195;217;197;77;87;98;76
1590.0;303;341;207;193;213;202;83;83;101;74
1596.0;305;341;201;196;214;202;83;84;101;73
1602.0;309;340;206;199;215;201;81;83;98;68
1608.0;307;339;207;201;210;199;84;84;97;72
1614.0;308;342;208;198;205;200;81;86;98;74
1620.0;315;339;204;198;208;199;84;83;96;74
1626.0;321;335;203;197;212;196;85;82;94;75
1632.0;318;337;201;198;213;197;89;85;91;71
1638.0;321;338;201;192;211;198;87;92;89;71
1644.0;322;338;200;191;212;196;91;90;89;71
1650.0;325;334;202;189;212;195;86;92;96;69
1656.0;327;333;204;189;217;194;83;92;94;67
1662.0;324;334;204;190;219;193;84;91;92;69
1668.0;319;331;204;190;221;197;89;82;96;71
1674.0;321;329;203;194;223;197;93;78;96;66
1680.0;319;333;207;196;216;199;90;78;91;71
1686.0;319;332;210;197;214;202;87;75;91;73
1692.0;317;332;217;200;213;202;84;70;87;78
1698.0;315;326;220;201;215;201;86;70;88;78
1704.0;319;324;219;203;214;201;87;71;84;78
1710.0;316;324;219;204;214;200;89;73;81;80
1716.0;320;329;217;202;211;202;87;73;77;82
1722.0;320;330;218;206;210;199;83;74;74;86
1728.0;319;331;213;203;209;198;85;77;76;89
1734.0;317;331;212;201;208;198;89;78;76;90
1740.0;319;333;210;203;213;196;87;77;77;85
1746.0;320;338;210;203;214;194;85;77;73;86
1752.0;318;334;212;203;213;195;85;79;75;86
1758.0;316;336;214;202;212;195;83;77;79;86
1764.0;308;339;217;208;210;195;81;75;79;88
1770.0;306;340;217;204;205;196;82;79;82;89
1776.0;304;341;216;204;204;195;80;82;87;87
1782.0;304;339;215;205;205;195;79;88;85;85
1788.0;303;339;216;204;204;193;81;90;86;84
1794.0;302;342;216;206;199;194;81;92;84;84
