#auto generated file!
6.0;0.0;0.0;0.0
12.0;0.5;0.0;0.0
18.0;6.1875;0.0;0.0
24.0;17.35;0.0;0.0
30.0;37.55;0.0;0.0
36.0;69.2875;0.0;1.0308333333333333
42.0;83.0;0.0;4.8475
48.0;90.5875;0.0;10.0825
54.0;91.3375;0.0;15.154166666666667
60.0;90.5625;0.0;20.19
66.0;89.0125;0.0;21.96
72.0;90.375;0.0;24.611666666666668
78.0;91.65;0.0;25.319166666666668
84.0;90.2625;0.0;24.464166666666667
90.0;86.625;0.0;21.735833333333332
96.0;89.6875;0.0;20.0825
102.0;90.1625;0.0;18.754166666666666
108.0;89.85;0.0;20.241666666666667
114.0;89.3125;0.0;20.055
120.0;90.1125;0.0;20.625
126.0;86.375;0.0;19.33
132.0;89.7375;0.0;19.956666666666667
138.0;85.725;0.0;19.7
144.0;89.7875;0.0;20.163333333333334
150.0;86.675;0.0;22.303333333333335
156.0;89.1;0.0;23.189166666666665
162.0;85.2875;0.0;19.95
168.0;87.7;0.0;18.110833333333332
174.0;85.3125;0.0;17.249166666666667
180.0;89.0;0.0;15.7725
186.0;89.0375;0.0;16.04083333333333
192.0;82.4125;0.0;12.805833333333334
198.0;84.3375;0.0;11.896666666666667
204.0;85.0125;0.0;11.965
210.0;84.7125;0.0;10.948333333333334
216.0;82.575;0.0;14.105
222.0;85.9125;0.0;15.978333333333333
228.0;88.05;0.0;19.439166666666665
234.0;87.2;0.0;19.696666666666665
240.0;86.4;0.0;18.899166666666666
246.0;89.3875;0.0;17.5475
252.0;86.6625;0.0;15.111666666666666
258.0;87.35;0.0;13.665833333333333
264.0;86.3375;0.0;12.665
270.0;82.1875;0.0;10.825
276.0;83.325;0.0;9.455
282.0;85.2625;0.0;10.75
288.0;86.05;0.0;10.573333333333334
294.0;87.7625;0.0;12.790833333333333
300.0;86.6;0.0;14.678333333333333
306.0;89.375;0.0;16.293333333333333
312.0;89.0375;0.0;17.411666666666665
318.0;88.4875;0.0;17.544166666666666
324.0;87.7875;0.0;15.465
330.0;81.9125;0.0;13.708333333333334
336.0;83.4375;0.0;11.208333333333334
342.0;82.275;0.0;10.17
348.0;81.7;0.0;9.194166666666666
354.0;85.7;0.0;10.676666666666666
360.0;87.3625;0.0;10.2225
366.0;85.75;0.0;11.846666666666666
372.0;89.6125;0.0;12.161666666666667
378.0;91.825;0.0;16.945833333333333
384.0;89.35;0.0;19.038333333333334
390.0;89.65;0.0;17.859166666666667
396.0;85.6875;0.0;17.274166666666666
402.0;86.75;0.0;15.026666666666667
408.0;82.6;0.0;13.445833333333333
414.0;81.125;0.0;11.273333333333333
420.0;84.35;0.0;10.613333333333333
426.0;82.5375;0.0;11.153333333333334
432.0;85.525;0.0;11.4775
438.0;84.0625;0.0;13.2125
444.0;84.35;0.0;12.535833333333333
450.0;76.3875;0.0;9.926666666666666
456.0;79.9125;0.0;13.449166666666667
462.0;81.775;0.0;15.013333333333334
468.0;85.375;0.0;16.1575
474.0;85.675;0.0;17.939166666666665
480.0;87.225;0.0;18.39666666666667
486.0;86.2125;0.0;16.4225
492.0;85.7125;0.0;13.2075
498.0;80.5;0.0;13.036666666666667
504.0;80.8;0.0;10.82
510.0;87.0;0.0;10.670833333333333
516.0;84.775;0.0;10.324166666666667
522.0;87.15;0.0;11.11
528.0;85.4375;0.0;14.030833333333334
534.0;85.35;0.0;13.863333333333333
540.0;86.3375;0.0;16.8475
546.0;85.8125;0.0;16.916666666666668
552.0;87.0125;0.0;16.425833333333333
558.0;87.6;0.0;17.625833333333333
564.0;83.325;0.0;17.088333333333335
570.0;83.725;0.0;17.000833333333333
576.0;81.225;0.0;14.953333333333333
582.0;80.4125;0.0;13.121666666666666
588.0;72.8875;0.0;11.041666666666666
594.0;70.4;0.0;9.683333333333334
600.0;67.7125;0.0;11.1425
606.0;66.95;0.0;8.835
612.0;66.925;0.0;7.095833333333333
618.0;77.2125;0.0;10.125
624.0;86.525;0.0;17.0875
630.0;87.0;0.0;18.938333333333333
636.0;85.475;0.0;18.401666666666667
