#auto generated file!
6.0;0.0;0.0;0.0
12.0;0.0;0.0;0.17333333333333334
18.0;0.125;0.0;2.2308333333333334
24.0;1.25;0.0;5.6425
30.0;3.925;0.0;9.3275
36.0;6.4;0.0;13.526666666666667
42.0;10.275;0.0;16.86
48.0;11.675;0.0;21.080833333333334
54.0;18.3;0.0;24.909166666666668
60.0;27.4875;0.0;28.2425
66.0;44.6875;0.0;30.8225
72.0;67.15;0.0;32.30916666666667
78.0;79.125;0.0;32.31333333333333
84.0;83.85;0.0;30.608333333333334
90.0;78.2;0.0;29.495833333333334
96.0;79.75;0.0;28.350833333333334
102.0;75.5875;0.0;27.695
108.0;73.75;0.0;28.123333333333335
114.0;68.0125;0.0;28.643333333333334
120.0;67.875;0.0;28.150833333333335
126.0;65.025;0.0;28.095
132.0;71.3875;0.0;28.671666666666667
138.0;73.5125;0.0;29.9325
144.0;81.9;0.0;31.414166666666667
150.0;89.525;0.0;32.170833333333334
156.0;93.75;0.0;32.2075
162.0;96.125;0.0;32.50416666666667
168.0;98.225;0.0;31.11916666666667
174.0;96.05;0.0;29.885
180.0;96.775;0.0;29.509166666666665
186.0;88.925;0.0;28.77
192.0;79.075;0.0;27.685
198.0;76.0875;0.0;27.100833333333334
204.0;76.0;0.0;26.6475
210.0;77.6;0.0;26.736666666666668
216.0;82.45;0.0;28.85
222.0;87.275;0.0;30.015833333333333
228.0;90.45;0.0;32.291666666666664
234.0;99.275;0.0;33.979166666666664
240.0;101.075;0.0;34.61
246.0;98.7;0.0;32.9675
252.0;94.1125;0.0;30.313333333333333
258.0;86.95;0.0;27.6875
264.0;83.275;0.0;27.295833333333334
270.0;73.7125;0.0;26.340833333333332
276.0;62.375;0.0;26.049166666666668
282.0;59.9;0.0;26.52166666666667
288.0;55.1875;0.0;28.009166666666665
294.0;55.425;0.0;30.9475
300.0;61.525;0.0;32.045
306.0;65.25;0.0;33.3325
312.0;70.4;0.0;33.78333333333333
318.0;80.375;0.0;33.9575
324.0;81.65;0.0;32.23916666666667
330.0;79.425;0.0;30.01
336.0;72.1625;0.0;28.101666666666667
342.0;66.275;0.0;27.680833333333332
348.0;53.2;0.0;26.918333333333333
354.0;44.425;0.0;26.0875
360.0;44.025;0.0;26.854166666666668
366.0;45.225;0.0;27.791666666666668
372.0;45.05;0.0;29.36
378.0;49.025;0.0;32.093333333333334
384.0;53.55;0.0;33.60166666666667
390.0;57.225;0.0;33.76083333333333
396.0;63.25;0.0;33.1925
402.0;67.95;0.0;32.175
408.0;70.225;0.0;30.173333333333332
414.0;69.1;0.0;28.195
420.0;64.575;0.0;26.805
426.0;60.875;0.0;26.631666666666668
432.0;57.425;0.0;26.345833333333335
438.0;53.65;0.0;27.0425
444.0;52.9;0.0;28.150833333333335
450.0;52.75;0.0;28.925
456.0;52.75;0.0;29.611666666666668
462.0;50.35;0.0;30.965
468.0;51.0375;0.0;32.4375
474.0;54.7625;0.0;33.135
